#Parameters = {d=5.317902894795; d_passa_faixa=11.118252561128; e=6.5892246517659e-11; l=5; p=5.3716190856516; p_passa_faixa=11.773094507628; phi=0; r=100; theta=0; u=1.1425808117681e-06; w=0.74443492474945; w_passa_faixa=0.13385049465315; z_fss=0.3}                                  Unnamed: 1                                  Unnamed: 2
                                                                                                                                                                                                                                        #"Frequency / GHz" SZmin(1),Zmax(1) [Real/Imaginary Part] [Re] SZmin(1),Zmax(1) [Real/Imaginary Part] [Im]
                                                                                                                                            #-------------------------------------------------------------------------------------------------------------                                         NaN                                         NaN
                                                                                                                                                                                                                                                    21.256                                    0.219822                                   -0.044836
                                                                                                                                                                                                                                                     21.28                                    0.209825                                   -0.046208
                                                                                                                                                                                                                                                    21.304                                    0.200907                                     -0.0473
                                                                                                                                                                                                                                                    21.328                                    0.192898                                   -0.048181
                                                                                                                                                                                                                                                    21.352                                    0.185665                                   -0.048901
                                                                                                                                                                                                                                                    21.376                                    0.179095                                   -0.049497
                                                                                                                                                                                                                                                      21.4                                      0.1731                                   -0.049996
                                                                                                                                                                                                                                                    21.424                                    0.167604                                   -0.050419
                                                                                                                                                                                                                                                    21.448                                    0.162545                                   -0.050783
                                                                                                                                                                                                                                                    21.472                                    0.157869                                   -0.051099
                                                                                                                                                                                                                                                    21.496                                    0.153532                                   -0.051378
                                                                                                                                                                                                                                                     21.52                                    0.149496                                   -0.051626
                                                                                                                                                                                                                                                    21.544                                    0.145728                                   -0.051851
                                                                                                                                                                                                                                                    21.568                                      0.1422                                   -0.052056
                                                                                                                                                                                                                                                    21.592                                    0.138889                                   -0.052245
                                                                                                                                                                                                                                                    21.616                                    0.135772                                   -0.052422
                                                                                                                                                                                                                                                     21.64                                    0.132831                                   -0.052589
                                                                                                                                                                                                                                                    21.664                                     0.13005                                   -0.052748
                                                                                                                                                                                                                                                    21.688                                    0.127415                                     -0.0529
                                                                                                                                                                                                                                                    21.712                                    0.124912                                   -0.053047
                                                                                                                                                                                                                                                    21.736                                     0.12253                                   -0.053189
                                                                                                                                                                                                                                                     21.76                                    0.120261                                   -0.053328
                                                                                                                                                                                                                                                    21.784                                    0.118093                                   -0.053464
                                                                                                                                                                                                                                                    21.808                                     0.11602                                   -0.053597
                                                                                                                                                                                                                                                    21.832                                    0.114034                                   -0.053729
                                                                                                                                                                                                                                                    21.856                                    0.112129                                   -0.053859
                                                                                                                                                                                                                                                     21.88                                    0.110299                                   -0.053988
                                                                                                                                                                                                                                                    21.904                                    0.108538                                   -0.054116
                                                                                                                                                                                                                                                    21.928                                    0.106841                                   -0.054243
                                                                                                                                                                                                                                                    21.952                                    0.105205                                   -0.054369
                                                                                                                                                                                                                                                    21.976                                    0.103625                                   -0.054495
                                                                                                                                                                                                                                                        22                                    0.102097                                    -0.05462
                                                                                                                                                                                                                                                    22.024                                    0.100618                                   -0.054744
                                                                                                                                                                                                                                                    22.048                                    0.099186                                   -0.054868
                                                                                                                                                                                                                                                    22.072                                    0.097796                                   -0.054992
                                                                                                                                                                                                                                                    22.096                                    0.096447                                   -0.055114
                                                                                                                                                                                                                                                     22.12                                    0.095137                                   -0.055237
                                                                                                                                                                                                                                                    22.144                                    0.093862                                   -0.055359
                                                                                                                                                                                                                                                    22.168                                    0.092621                                    -0.05548
                                                                                                                                                                                                                                                    22.192                                    0.091412                                   -0.055601
                                                                                                                                                                                                                                                    22.216                                    0.090233                                   -0.055721
                                                                                                                                                                                                                                                     22.24                                    0.089083                                   -0.055841
                                                                                                                                                                                                                                                    22.264                                     0.08796                                   -0.055959
                                                                                                                                                                                                                                                    22.288                                    0.086863                                   -0.056077
                                                                                                                                                                                                                                                    22.312                                     0.08579                                   -0.056195
                                                                                                                                                                                                                                                    22.336                                     0.08474                                   -0.056311
                                                                                                                                                                                                                                                     22.36                                    0.083712                                   -0.056427
                                                                                                                                                                                                                                                    22.384                                    0.082705                                   -0.056542
                                                                                                                                                                                                                                                    22.408                                    0.081718                                   -0.056655
                                                                                                                                                                                                                                                    22.432                                    0.080749                                   -0.056768
                                                                                                                                                                                                                                                    22.456                                    0.079799                                    -0.05688
                                                                                                                                                                                                                                                     22.48                                    0.078866                                    -0.05699
                                                                                                                                                                                                                                                    22.504                                    0.077949                                     -0.0571
                                                                                                                                                                                                                                                    22.528                                    0.077048                                   -0.057208
                                                                                                                                                                                                                                                    22.552                                    0.076163                                   -0.057316
                                                                                                                                                                                                                                                    22.576                                    0.075291                                   -0.057422
                                                                                                                                                                                                                                                      22.6                                    0.074433                                   -0.057526
                                                                                                                                                                                                                                                    22.624                                    0.073589                                    -0.05763
                                                                                                                                                                                                                                                    22.648                                    0.072757                                   -0.057732
                                                                                                                                                                                                                                                    22.672                                    0.071937                                   -0.057832
                                                                                                                                                                                                                                                    22.696                                    0.071129                                   -0.057931
                                                                                                                                                                                                                                                     22.72                                    0.070332                                   -0.058029
                                                                                                                                                                                                                                                    22.744                                    0.069546                                   -0.058125
                                                                                                                                                                                                                                                    22.768                                     0.06877                                    -0.05822
                                                                                                                                                                                                                                                    22.792                                    0.068004                                   -0.058313
                                                                                                                                                                                                                                                    22.816                                    0.067248                                   -0.058405
                                                                                                                                                                                                                                                     22.84                                    0.066501                                   -0.058495
                                                                                                                                                                                                                                                    22.864                                    0.065762                                   -0.058583
                                                                                                                                                                                                                                                    22.888                                    0.065033                                    -0.05867
                                                                                                                                                                                                                                                    22.912                                    0.064311                                   -0.058755
                                                                                                                                                                                                                                                    22.936                                    0.063598                                   -0.058838
                                                                                                                                                                                                                                                     22.96                                    0.062892                                    -0.05892
                                                                                                                                                                                                                                                    22.984                                    0.062194                                      -0.059
                                                                                                                                                                                                                                                    23.008                                    0.061503                                   -0.059078
                                                                                                                                                                                                                                                    23.032                                    0.060819                                   -0.059154
                                                                                                                                                                                                                                                    23.056                                    0.060142                                   -0.059228
                                                                                                                                                                                                                                                     23.08                                    0.059471                                   -0.059301
                                                                                                                                                                                                                                                    23.104                                    0.058807                                   -0.059372
                                                                                                                                                                                                                                                    23.128                                    0.058149                                   -0.059441
                                                                                                                                                                                                                                                    23.152                                    0.057497                                   -0.059507
                                                                                                                                                                                                                                                    23.176                                    0.056851                                   -0.059573
                                                                                                                                                                                                                                                      23.2                                     0.05621                                   -0.059636
                                                                                                                                                                                                                                                    23.224                                    0.055575                                   -0.059697
                                                                                                                                                                                                                                                    23.248                                    0.054945                                   -0.059756
                                                                                                                                                                                                                                                    23.272                                     0.05432                                   -0.059813
                                                                                                                                                                                                                                                    23.296                                      0.0537                                   -0.059868
                                                                                                                                                                                                                                                     23.32                                    0.053085                                   -0.059922
                                                                                                                                                                                                                                                    23.344                                    0.052475                                   -0.059973
                                                                                                                                                                                                                                                    23.368                                     0.05187                                   -0.060022
                                                                                                                                                                                                                                                    23.392                                    0.051269                                   -0.060069
                                                                                                                                                                                                                                                    23.416                                    0.050673                                   -0.060114
                                                                                                                                                                                                                                                     23.44                                    0.050081                                   -0.060157
                                                                                                                                                                                                                                                    23.464                                    0.049493                                   -0.060198
                                                                                                                                                                                                                                                    23.488                                    0.048909                                   -0.060237
                                                                                                                                                                                                                                                    23.512                                    0.048329                                   -0.060274
                                                                                                                                                                                                                                                    23.536                                    0.047754                                   -0.060309
                                                                                                                                                                                                                                                     23.56                                    0.047182                                   -0.060342
                                                                                                                                                                                                                                                    23.584                                    0.046614                                   -0.060372
                                                                                                                                                                                                                                                    23.608                                    0.046049                                     -0.0604
                                                                                                                                                                                                                                                    23.632                                    0.045488                                   -0.060427
                                                                                                                                                                                                                                                    23.656                                    0.044931                                   -0.060451
                                                                                                                                                                                                                                                     23.68                                    0.044377                                   -0.060473
                                                                                                                                                                                                                                                    23.704                                    0.043827                                   -0.060493
                                                                                                                                                                                                                                                    23.728                                     0.04328                                    -0.06051
                                                                                                                                                                                                                                                    23.752                                    0.042736                                   -0.060526
                                                                                                                                                                                                                                                    23.776                                    0.042196                                   -0.060539
                                                                                                                                                                                                                                                      23.8                                    0.041659                                    -0.06055
                                                                                                                                                                                                                                                    23.824                                    0.041124                                   -0.060559
                                                                                                                                                                                                                                                    23.848                                    0.040593                                   -0.060566
                                                                                                                                                                                                                                                    23.872                                    0.040065                                   -0.060571
                                                                                                                                                                                                                                                    23.896                                     0.03954                                   -0.060573
                                                                                                                                                                                                                                                     23.92                                    0.039018                                   -0.060574
                                                                                                                                                                                                                                                    23.944                                    0.038499                                   -0.060572
                                                                                                                                                                                                                                                    23.968                                    0.037983                                   -0.060568
                                                                                                                                                                                                                                                    23.992                                    0.037469                                   -0.060562
                                                                                                                                                                                                                                                    24.016                                    0.036958                                   -0.060553
                                                                                                                                                                                                                                                     24.04                                     0.03645                                   -0.060542
                                                                                                                                                                                                                                                    24.064                                    0.035945                                    -0.06053
                                                                                                                                                                                                                                                    24.088                                    0.035442                                   -0.060515
                                                                                                                                                                                                                                                    24.112                                    0.034942                                   -0.060497
                                                                                                                                                                                                                                                    24.136                                    0.034445                                   -0.060478
                                                                                                                                                                                                                                                     24.16                                     0.03395                                   -0.060456
                                                                                                                                                                                                                                                    24.184                                    0.033458                                   -0.060433
                                                                                                                                                                                                                                                    24.208                                    0.032968                                   -0.060407
                                                                                                                                                                                                                                                    24.232                                    0.032481                                   -0.060378
                                                                                                                                                                                                                                                    24.256                                    0.031996                                   -0.060348
                                                                                                                                                                                                                                                     24.28                                    0.031514                                   -0.060316
                                                                                                                                                                                                                                                    24.304                                    0.031034                                   -0.060281
                                                                                                                                                                                                                                                    24.328                                    0.030557                                   -0.060244
                                                                                                                                                                                                                                                    24.352                                    0.030082                                   -0.060205
                                                                                                                                                                                                                                                    24.376                                    0.029609                                   -0.060163
                                                                                                                                                                                                                                                      24.4                                    0.029139                                    -0.06012
                                                                                                                                                                                                                                                    24.424                                    0.028671                                   -0.060074
